id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C1_name,C2_name,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab,distance_pair1,distance_pair2,distance_pair3,distance_pair4,distance_pair5
57112b9e10661,64,Female,34,no,objTwoColors,#FF8000,22,58,39,2,Red      ,Green    ,0.68,0.06,0.09,0.13,0.17,0.14,0.08,0.09,0.09,0.09,0.09
571165992a5c1,67,Female,32,no,objTwoColors,#FF8000,22,59,1124,4,Red      ,Green    ,0.68,0.06,0.09,0.13,0.17,0.14,0.07,0.09,0.09,0.1,0.09
5713b961c216a,647,Male,11,no,objTwoColors,#FF8000,0,0,0,3,Red      ,Red      ,0.74,0.12,0.05,0.24,0.3,0.27,0.28,0.29,0.26,0.27,0.29
5740b0f8e9734,62,Male,33,yes,objTwoColors,#FF7200,26,0,17,5,Orange   ,Red      ,0.64,0.09,0.11,0.2,0.27,0.22,0.38,0.38,0.34,0.36,0.38
5740bda9be3dc,83,Female,32,yes,objTwoColors,#FF7200,9,50,45,5,Red      ,Green    ,0.72,0,0.05,0.15,0.2,0.16,0.06,0.06,0.02,0.05,0.06
