id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710d28fec2d1,30,Male,32,no,twoColorsObj,#0000FF,#FF00FF,#8000FF,146,1,NA       ,0.11,0.11,0.08,0.15,0.1,0.08
5711106ab212a,33,Male,32,no,twoColorsObj,#0000FF,#FF00FF,#800080,232,4,NA       ,0.19,0.19,0.12,0.06,0.18,0.12
5711148c11035,35,Male,22,no,twoColorsObj,#0000FF,#FF00FF,#7f00ff,192,3,NA       ,0.11,0.11,0.09,0.15,0.1,0.08
57112e1a2bbbb,32,Male,16,no,twoColorsObj,#0000FF,#FF00FF,#0000FF,218,2,Navy-Blue,0.09,0.09,0.11,0.2,0.09,0.11
5711490b2e8f1,38,Male,1,no,twoColorsObj,#0000FF,#FF00FF,#FFFFFF,0,1,NA       ,0.29,0.29,0.23,0.14,0.28,0.23
571153ca15566,32,Male,32,no,twoColorsObj,#0000FF,#FF00FF,#7f00ff,119,5,NA       ,0.11,0.11,0.09,0.15,0.1,0.08
571252e6d2e70,31,Female,32,no,twoColorsObj,#0000FF,#FF00FF,#7f00ff,81,5,NA       ,0.11,0.11,0.09,0.15,0.1,0.08
57153eb9b4bed,35,Female,31,no,twoColorsObj,#0000FF,#FF00FF,#8080FF,175,3,NA       ,0.17,0.17,0.13,0.13,0.17,0.13
57190633f233f,30,Male,32,no,twoColorsObj,#0000FF,#FF00FF,#ab00ff,119,4,NA       ,0.13,0.13,0.08,0.12,0.13,0.09
573a059da0efd,31,Female,32,yes,twoColorsObj,#0000FF,#FF00FF,#FFFFFF,0,1,NA       ,0.29,0.29,0.23,0.14,0.28,0.23
573c783748e8b,37,Female,32,yes,twoColorsObj,#0000FF,#FF00FF,#E8A362,330,3,NA       ,0.36,0.36,0.29,0.17,0.35,0.29
5740a8b59d448,31,Female,32,yes,twoColorsObj,#0000FF,#FF00FF,#9700FF,176,4,NA       ,0.12,0.12,0.08,0.13,0.12,0.08
5740b686127bb,32,Male,32,yes,twoColorsObj,#0000FF,#FF00FF,#3F0091,114,4,Navy-Blue,0.1,0.1,0.09,0.16,0.1,0.09
5745b5cbe3caa,34,Female,32,no,twoColorsObj,#0000FF,#FF00FF,#8000FF,758,4,NA       ,0.11,0.11,0.08,0.15,0.1,0.08
574859b8f3379,30,Male,32,yes,twoColorsObj,#0000FF,#FF00FF,#8342FF,257,3,NA       ,0.13,0.13,0.09,0.14,0.12,0.09
