id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57113a5534205,twoColorsObj,#FF0000,#FFFF00,#FF6F00,111,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
571163013744e,twoColorsObj,#FF0000,#FFFF00,#FF8000,5,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
571289ef76e18,twoColorsObj,#FF0000,#FFFF00,#FF9F00,31,5,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
57149713464b1,twoColorsObj,#FF0000,#FFFF00,#FFFFFF,0,1,NA       ,0.2,0.2,0.19,0.19,0.22,0.19
