id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710cbc5f0ea4,23,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#FF0050,569,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5710cbe10cade,21,Male,15,no,twoColorsObj,#FF0000,#FF00FF,#ab00ff,127,4,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
5710cc2b8a642,24,Male,16,no,twoColorsObj,#FF0000,#FF00FF,#FF0080,390,4,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
5710cc5a7829c,27,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#FF0050,207,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5710cf445718e,25,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#ab00ff,202,2,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
5710d140b7c5a,26,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#ffa6a6,136,4,NA       ,0.15,0.15,0.16,0.19,0.16,0.16
5710d243c9715,22,Male,2,no,twoColorsObj,#FF0000,#FF00FF,#7f00ff,130,4,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
5710d28fec2d1,30,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#7f00ff,161,1,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
5710d9dcc23f0,21,Male,18,no,twoColorsObj,#FF0000,#FF00FF,#800080,325,2,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5710dc0f49c60,22,Male,11,no,twoColorsObj,#FF0000,#FF00FF,#8000FF,131,3,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
5711106ab212a,33,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#B000FF,284,4,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
5711148c11035,35,Male,22,no,twoColorsObj,#FF0000,#FF00FF,#800080,380,2,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5711149df2d2a,20,Male,7,no,twoColorsObj,#FF0000,#FF00FF,#FF0050,358,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57111f6c42412,22,Male,34,no,twoColorsObj,#FF0000,#FF00FF,#FF0080,221,3,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
5711231e370f2,24,Male,32,yes,twoColorsObj,#FF0000,#FF00FF,#ca0088,273,4,NA       ,0.1,0.1,0.13,0.18,0.14,0.12
571123dc69a60,21,Male,4,no,twoColorsObj,#FF0000,#FF00FF,#ff0087,477,4,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
57112cec29456,26,Male,11,no,twoColorsObj,#FF0000,#FF00FF,#FB0080,263,3,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
57112db321110,20,Male,3,no,twoColorsObj,#FF0000,#FF00FF,#8000FF,1343,1,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
57112efa50be6,19,Male,7,no,twoColorsObj,#FF0000,#FF00FF,#FF0050,397,2,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57113a5534205,22,Male,31,no,twoColorsObj,#FF0000,#FF00FF,#FB0080,341,4,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
57113de4aed1a,21,Male,31,no,twoColorsObj,#FF0000,#FF00FF,#0000FF,91,4,Navy-Blue,0.32,0.32,0.35,0.41,0.36,0.34
57114d8a4c057,22,Male,9,no,twoColorsObj,#FF0000,#FF00FF,#ab00ff,76,3,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
571151812791a,20,Male,32,yes,twoColorsObj,#FF0000,#FF00FF,#FF8080,129,1,NA       ,0.12,0.12,0.13,0.16,0.13,0.13
571153ca15566,32,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#800080,278,3,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
57116b9b879bf,20,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#B000FF,6,3,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
57119224388ef,24,Male,31,no,twoColorsObj,#FF0000,#FF00FF,#FF0080,135,5,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
5711ace2ee7ed,24,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#FB0080,403,4,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
5711cbde51bb0,24,Male,31,no,twoColorsObj,#FF0000,#FF00FF,#FF0080,212,2,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
5711eaec4b831,22,Male,3,no,twoColorsObj,#FF0000,#FF00FF,#ff0087,179,3,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
571210e10d88b,23,Male,19,no,twoColorsObj,#FF0000,#FF00FF,#FF0080,253,4,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
571214121717c,22,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#8000FF,101,2,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
57121e2a63601,21,Male,31,no,twoColorsObj,#FF0000,#FF00FF,#B000FF,341,5,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
57122801e1da9,23,Male,17,no,twoColorsObj,#FF0000,#FF00FF,#FF0050,131,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57122f7e5768f,23,Male,4,no,twoColorsObj,#FF0000,#FF00FF,#8000FF,707,3,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
