id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57112ebc85ba1,18,Female,32,no,twoColorsObj,#FF0000,#FF00FF,#800080,491,3,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
57112efa50be6,19,Male,7,no,twoColorsObj,#FF0000,#FF00FF,#FF0050,397,2,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5711348e42f02,19,Female,32,no,twoColorsObj,#FF0000,#FF00FF,#FB0080,221,4,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
571137cd27765,18,Female,8,no,twoColorsObj,#FF0000,#FF00FF,#800080,70,1,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5711389736065,19,Female,8,no,twoColorsObj,#FF0000,#FF00FF,#ab00ff,244,3,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
57113ce1334e0,19,Female,12,no,twoColorsObj,#FF0000,#FF00FF,#c9ab00,45,3,NA       ,0.19,0.19,0.19,0.19,0.19,0.19
57113d4d93c81,18,Female,32,no,twoColorsObj,#FF0000,#FF00FF,#800080,70,4,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5711703bd85fc,18,Female,32,no,twoColorsObj,#FF0000,#FF00FF,#7f00ff,94,4,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
5712787a337a9,18,Female,7,no,twoColorsObj,#FF0000,#FF00FF,#0000FF,474,3,Navy-Blue,0.32,0.32,0.35,0.41,0.36,0.34
57127cb3ab1fe,1,Male,12,no,twoColorsObj,#FF0000,#FF00FF,#ff0087,218,2,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
5712a254e00f7,18,Female,18,no,twoColorsObj,#FF0000,#FF00FF,#FF0050,521,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5736048bb110b,19,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#FF0080,118,5,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
573634984323e,19,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#FF8080,20,3,NA       ,0.12,0.12,0.13,0.16,0.13,0.13
57366c199283c,19,Male,32,no,twoColorsObj,#FF0000,#FF00FF,#800080,116,4,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
57427cf6bad0c,19,Female,32,no,twoColorsObj,#FF0000,#FF00FF,#FF0080,60,2,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
5744dce84ffa5,16,Male,13,no,twoColorsObj,#FF0000,#FF00FF,#ca0088,380,2,NA       ,0.1,0.1,0.13,0.18,0.14,0.12
574511e99b6d9,19,Female,32,no,twoColorsObj,#FF0000,#FF00FF,#ca0088,161,4,NA       ,0.1,0.1,0.13,0.18,0.14,0.12
5745350dc1e22,19,Female,31,no,twoColorsObj,#FF0000,#FF00FF,#800080,347,3,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5745c1c07cc0c,18,Other,31,no,twoColorsObj,#FF0000,#FF00FF,#FF0050,50,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5745f6f039dc9,15,Male,33,no,twoColorsObj,#FF0000,#FF00FF,#FFFFFF,0,4,NA       ,0.19,0.19,0.21,0.24,0.21,0.2
