id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5711106ab212a,twoColorsObj,#FF0000,#FF00FF,#B000FF,284,4,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
5711148c11035,twoColorsObj,#FF0000,#FF00FF,#800080,380,2,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5711149df2d2a,twoColorsObj,#FF0000,#FF00FF,#FF0050,358,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57111f6c42412,twoColorsObj,#FF0000,#FF00FF,#FF0080,221,3,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
571128aba60e2,twoColorsObj,#FF0000,#FF00FF,#7f00ff,96,3,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
57112b9e10661,twoColorsObj,#FF0000,#FF00FF,#ab00ff,52,2,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
57112b9e10661,twoColorsObj,#FF0000,#FF00FF,#FFFFFF,0,2,NA       ,0.19,0.19,0.21,0.24,0.21,0.2
57112cec29456,twoColorsObj,#FF0000,#FF00FF,#FB0080,263,3,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
57112d8509632,twoColorsObj,#FF0000,#FF00FF,#800080,265,1,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
57112da850667,twoColorsObj,#FF0000,#FF00FF,#FF0050,239,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57112da850667,twoColorsObj,#FF0000,#FF00FF,#ff007f,78,1,NA       ,0.07,0.07,0.09,0.13,0.1,0.09
57112db321110,twoColorsObj,#FF0000,#FF00FF,#8000FF,1343,1,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
57112ebc85ba1,twoColorsObj,#FF0000,#FF00FF,#800080,491,3,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
57112efa50be6,twoColorsObj,#FF0000,#FF00FF,#FF0050,397,2,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
571130c5cd6e9,twoColorsObj,#FF0000,#FF00FF,#FF0050,221,5,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
571130d934bda,twoColorsObj,#FF0000,#FF00FF,#ff0087,223,3,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
57113163e6fb1,twoColorsObj,#FF0000,#FF00FF,#FB0080,129,5,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
5711348e42f02,twoColorsObj,#FF0000,#FF00FF,#FB0080,221,4,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
571137a34931a,twoColorsObj,#FF0000,#FF00FF,#ffa6a6,692,2,NA       ,0.15,0.15,0.16,0.19,0.16,0.16
571137cd27765,twoColorsObj,#FF0000,#FF00FF,#800080,70,1,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5711389736065,twoColorsObj,#FF0000,#FF00FF,#ab00ff,244,3,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
57113ce1334e0,twoColorsObj,#FF0000,#FF00FF,#c9ab00,45,3,NA       ,0.19,0.19,0.19,0.19,0.19,0.19
57113d4d93c81,twoColorsObj,#FF0000,#FF00FF,#800080,70,4,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
57113d9cc42b5,twoColorsObj,#FF0000,#FF00FF,#ff007f,217,3,NA       ,0.07,0.07,0.09,0.13,0.1,0.09
57113de4aed1a,twoColorsObj,#FF0000,#FF00FF,#0000FF,91,4,Navy-Blue,0.32,0.32,0.35,0.41,0.36,0.34
57113e6176346,twoColorsObj,#FF0000,#FF00FF,#FF0050,62,2,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57114ae35c9ec,twoColorsObj,#FF0000,#FF00FF,#FB0080,203,3,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
57114d8a4c057,twoColorsObj,#FF0000,#FF00FF,#ab00ff,76,3,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
571153ca15566,twoColorsObj,#FF0000,#FF00FF,#800080,278,3,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
571154184c9bd,twoColorsObj,#FF0000,#FF00FF,#ffa6a6,65,1,NA       ,0.15,0.15,0.16,0.19,0.16,0.16
5711641931da5,twoColorsObj,#FF0000,#FF00FF,#FF0050,94,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
571165992a5c1,twoColorsObj,#FF0000,#FF00FF,#7f00ff,76,3,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
57116b9b879bf,twoColorsObj,#FF0000,#FF00FF,#B000FF,6,3,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
57116ce8cf9e5,twoColorsObj,#FF0000,#FF00FF,#FF0050,54,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5711703bd85fc,twoColorsObj,#FF0000,#FF00FF,#7f00ff,94,4,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
5711800f2c5f3,twoColorsObj,#FF0000,#FF00FF,#008080,92,3,NA       ,0.24,0.24,0.27,0.3,0.27,0.26
571183866d73f,twoColorsObj,#FF0000,#FF00FF,#FB0080,220,4,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
57119224388ef,twoColorsObj,#FF0000,#FF00FF,#FF0080,135,5,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
5711ace2ee7ed,twoColorsObj,#FF0000,#FF00FF,#FB0080,403,4,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
5711cbde51bb0,twoColorsObj,#FF0000,#FF00FF,#FF0080,212,2,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
5711eaec4b831,twoColorsObj,#FF0000,#FF00FF,#ff0087,179,3,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
571210e10d88b,twoColorsObj,#FF0000,#FF00FF,#FF0080,253,4,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
571214121717c,twoColorsObj,#FF0000,#FF00FF,#8000FF,101,2,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
5712197fbccd5,twoColorsObj,#FF0000,#FF00FF,#FF0050,38,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57121e2a63601,twoColorsObj,#FF0000,#FF00FF,#B000FF,341,5,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
57122801e1da9,twoColorsObj,#FF0000,#FF00FF,#FF0050,131,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57122f7e5768f,twoColorsObj,#FF0000,#FF00FF,#8000FF,707,3,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
57123bec83e8e,twoColorsObj,#FF0000,#FF00FF,#7f00ff,190,2,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
57123e4050550,twoColorsObj,#FF0000,#FF00FF,#FF0050,77,1,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57123e4050550,twoColorsObj,#FF0000,#FF00FF,#ca0088,175,3,NA       ,0.1,0.1,0.13,0.18,0.14,0.12
571247f66fb51,twoColorsObj,#FF0000,#FF00FF,#ff007f,218,3,NA       ,0.07,0.07,0.09,0.13,0.1,0.09
571252e6d2e70,twoColorsObj,#FF0000,#FF00FF,#FB0080,176,4,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
571260c120253,twoColorsObj,#FF0000,#FF00FF,#FF0050,96,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5712787a337a9,twoColorsObj,#FF0000,#FF00FF,#0000FF,474,3,Navy-Blue,0.32,0.32,0.35,0.41,0.36,0.34
57127bcfaafb0,twoColorsObj,#FF0000,#FF00FF,#8000FF,130,3,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
57127cb3ab1fe,twoColorsObj,#FF0000,#FF00FF,#ff0087,218,2,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
57129d6d25453,twoColorsObj,#FF0000,#FF00FF,#FF0050,691,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5712a254e00f7,twoColorsObj,#FF0000,#FF00FF,#FF0050,521,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5712a47f6f8a6,twoColorsObj,#FF0000,#FF00FF,#FB0080,200,2,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
5712bd55a8a13,twoColorsObj,#FF0000,#FF00FF,#FB0080,212,2,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
5712c2b021f58,twoColorsObj,#FF0000,#FF00FF,#8000FF,74,5,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
5712c57f97f25,twoColorsObj,#FF0000,#FF00FF,#ff007f,37,3,NA       ,0.07,0.07,0.09,0.13,0.1,0.09
5713923c1bbc7,twoColorsObj,#FF0000,#FF00FF,#7f00ff,102,3,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
5713aa57bebec,twoColorsObj,#FF0000,#FF00FF,#FF0050,95,1,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5713b10383207,twoColorsObj,#FF0000,#FF00FF,#00acff,387,3,Cyan     ,0.25,0.25,0.29,0.33,0.29,0.28
5713b961c216a,twoColorsObj,#FF0000,#FF00FF,#FFFFFF,0,5,NA       ,0.19,0.19,0.21,0.24,0.21,0.2
5713fc80c942a,twoColorsObj,#FF0000,#FF00FF,#FB0080,126,5,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
571410751e7b0,twoColorsObj,#FF0000,#FF00FF,#8000FF,59,2,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
57142079d871e,twoColorsObj,#FF0000,#FF00FF,#B000FF,2,2,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
571534076a966,twoColorsObj,#FF0000,#FF00FF,#FF0000,81,3,NA       ,0.09,0.09,0.07,0.07,0.07,0.08
57153eb9b4bed,twoColorsObj,#FF0000,#FF00FF,#ff007f,101,5,NA       ,0.07,0.07,0.09,0.13,0.1,0.09
5715f69931d4c,twoColorsObj,#FF0000,#FF00FF,#800080,358,2,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5716e9900f6ea,twoColorsObj,#FF0000,#FF00FF,#FF0050,608,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
57190633f233f,twoColorsObj,#FF0000,#FF00FF,#ab00ff,166,3,NA       ,0.23,0.23,0.27,0.32,0.27,0.26
5727633cd6511,twoColorsObj,#FF0000,#FF00FF,#FF6755,41,1,NA       ,0.11,0.11,0.11,0.13,0.11,0.11
5727e49793f7b,twoColorsObj,#FF0000,#FF00FF,#FB0080,347,3,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
572baa7f9493c,twoColorsObj,#FF0000,#FF00FF,#FF0080,294,3,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
5734918f46823,twoColorsObj,#FF0000,#FF00FF,#7f00ff,68,3,NA       ,0.27,0.27,0.3,0.36,0.31,0.29
5735d3455a84c,twoColorsObj,#FF0000,#FF00FF,#FF0050,315,3,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5736048bb110b,twoColorsObj,#FF0000,#FF00FF,#FF0080,118,5,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
573634984323e,twoColorsObj,#FF0000,#FF00FF,#FF8080,20,3,NA       ,0.12,0.12,0.13,0.16,0.13,0.13
57363b3954a26,twoColorsObj,#FF0000,#FF00FF,#ff0087,147,2,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
57366c199283c,twoColorsObj,#FF0000,#FF00FF,#800080,116,4,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5738cf3d97a58,twoColorsObj,#FF0000,#FF00FF,#FF0080,231,4,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
57427cf6bad0c,twoColorsObj,#FF0000,#FF00FF,#FF0080,60,2,NA       ,0.08,0.08,0.1,0.13,0.1,0.09
574297edae49c,twoColorsObj,#FF0000,#FF00FF,#FF0050,74,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5744dce84ffa5,twoColorsObj,#FF0000,#FF00FF,#ca0088,380,2,NA       ,0.1,0.1,0.13,0.18,0.14,0.12
574511e99b6d9,twoColorsObj,#FF0000,#FF00FF,#ca0088,161,4,NA       ,0.1,0.1,0.13,0.18,0.14,0.12
57451c3b38192,twoColorsObj,#FF0000,#FF00FF,#FB0080,798,2,NA       ,0.08,0.08,0.1,0.14,0.1,0.09
5745350dc1e22,twoColorsObj,#FF0000,#FF00FF,#800080,347,3,NA       ,0.17,0.17,0.2,0.25,0.21,0.19
5745500f6e643,twoColorsObj,#FF0000,#FF00FF,#ca0088,248,3,NA       ,0.1,0.1,0.13,0.18,0.14,0.12
57459c393bbd0,twoColorsObj,#FF0000,#FF00FF,#FF0050,105,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5745b5cbe3caa,twoColorsObj,#FF0000,#FF00FF,#FF0050,507,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5745c1c07cc0c,twoColorsObj,#FF0000,#FF00FF,#FF0050,50,4,NA       ,0.07,0.07,0.07,0.09,0.07,0.07
5745f6f039dc9,twoColorsObj,#FF0000,#FF00FF,#FFFFFF,0,4,NA       ,0.19,0.19,0.21,0.24,0.21,0.2
