id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5712c57f97f25,twoColorsObj,#00FF00,#FFFF00,#aeff00,166,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5713923c1bbc7,twoColorsObj,#00FF00,#FFFF00,#5792ff,108,2,Sky-Blue ,0.31,0.31,0.31,0.29,0.31,0.31
5713aa57bebec,twoColorsObj,#00FF00,#FFFF00,#91c01d,89,2,NA       ,0.12,0.12,0.09,0.06,0.11,0.09
5713b10383207,twoColorsObj,#00FF00,#FFFF00,#00caff,119,3,Blue     ,0.26,0.26,0.26,0.24,0.26,0.26
5713b961c216a,twoColorsObj,#00FF00,#FFFF00,#FFFFFF,0,5,NA       ,0.21,0.21,0.2,0.17,0.21,0.2
5713dd915ca28,twoColorsObj,#00FF00,#FFFF00,#D7A700,132,1,NA       ,0.18,0.18,0.15,0.12,0.17,0.15
5713fc80c942a,twoColorsObj,#00FF00,#FFFF00,#aeff00,170,5,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5714d563c6e52,twoColorsObj,#00FF00,#FFFF00,#aeff00,151,2,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
57153eb9b4bed,twoColorsObj,#00FF00,#FFFF00,#B1FF00,383,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5716e9900f6ea,twoColorsObj,#00FF00,#FFFF00,#91c01d,338,3,NA       ,0.12,0.12,0.09,0.06,0.11,0.09
57190633f233f,twoColorsObj,#00FF00,#FFFF00,#B1FF00,156,2,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5727633cd6511,twoColorsObj,#00FF00,#FFFF00,#FF00FF,286,0,NA       ,0.32,0.32,0.31,0.28,0.32,0.31
5727d86840dc8,twoColorsObj,#00FF00,#FFFF00,#B1FF00,369,3,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5727e49793f7b,twoColorsObj,#00FF00,#FFFF00,#D7A700,209,3,NA       ,0.18,0.18,0.15,0.12,0.17,0.15
572934019041e,twoColorsObj,#00FF00,#FFFF00,#00acff,454,5,Cyan     ,0.29,0.29,0.29,0.27,0.29,0.29
5734918f46823,twoColorsObj,#00FF00,#FFFF00,#c9ab00,348,1,NA       ,0.17,0.17,0.14,0.1,0.16,0.14
5734aa4c927a8,twoColorsObj,#00FF00,#FFFF00,#aeff00,245,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5734d89183dab,twoColorsObj,#00FF00,#FFFF00,#aeff00,280,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5734e397122ce,twoColorsObj,#00FF00,#FFFF00,#00FF80,198,3,NA       ,0.11,0.11,0.1,0.08,0.11,0.1
5735d3455a84c,twoColorsObj,#00FF00,#FFFF00,#91c01d,127,2,NA       ,0.12,0.12,0.09,0.06,0.11,0.09
5736048bb110b,twoColorsObj,#00FF00,#FFFF00,#aeff00,96,5,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
573613f4689a3,twoColorsObj,#00FF00,#FFFF00,#B1FF00,1034,2,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
573634984323e,twoColorsObj,#00FF00,#FFFF00,#B1FF00,2,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
57363b3954a26,twoColorsObj,#00FF00,#FFFF00,#80FF00,139,3,DK-Green ,0.09,0.09,0.06,0.03,0.08,0.06
57366c199283c,twoColorsObj,#00FF00,#FFFF00,#0000FF,93,4,Navy-Blue,0.41,0.41,0.41,0.39,0.42,0.41
5738cf3d97a58,twoColorsObj,#00FF00,#FFFF00,#46ff9c,154,3,NA       ,0.13,0.13,0.12,0.1,0.13,0.12
574121b9e952d,twoColorsObj,#00FF00,#FFFF00,#aeff00,123,5,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
57427cf6bad0c,twoColorsObj,#00FF00,#FFFF00,#80FF00,82,3,DK-Green ,0.09,0.09,0.06,0.03,0.08,0.06
574297edae49c,twoColorsObj,#00FF00,#FFFF00,#B1FF00,161,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5744dce84ffa5,twoColorsObj,#00FF00,#FFFF00,#D7A700,425,2,NA       ,0.18,0.18,0.15,0.12,0.17,0.15
574511e99b6d9,twoColorsObj,#00FF00,#FFFF00,#00caff,121,3,Blue     ,0.26,0.26,0.26,0.24,0.26,0.26
57451c3b38192,twoColorsObj,#00FF00,#FFFF00,#B1FF00,162,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5745350dc1e22,twoColorsObj,#00FF00,#FFFF00,#B1FF00,100,3,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5745500f6e643,twoColorsObj,#00FF00,#FFFF00,#B1FF00,121,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
57459c393bbd0,twoColorsObj,#00FF00,#FFFF00,#B1FF00,138,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5745b5cbe3caa,twoColorsObj,#00FF00,#FFFF00,#80FF00,1687,3,DK-Green ,0.09,0.09,0.06,0.03,0.08,0.06
5745c1c07cc0c,twoColorsObj,#00FF00,#FFFF00,#aeff00,228,5,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5745f6f039dc9,twoColorsObj,#00FF00,#FFFF00,#FFFFFF,0,4,NA       ,0.21,0.21,0.2,0.17,0.21,0.2
