id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710cd99df604,23,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#00FFFF,263,3,NA       ,0.21,0.21,0.21,0.19,0.22,0.21
5710ce6c1308c,23,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#B1FF00,180,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5710d71ff24c3,20,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#00caff,74,5,Blue     ,0.26,0.26,0.26,0.24,0.26,0.26
5710d8d6aecd6,23,Female,7,no,twoColorsObj,#00FF00,#FFFF00,#aeff00,212,3,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5710e540a9514,52,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#80FF00,201,4,DK-Green ,0.09,0.09,0.06,0.03,0.08,0.06
5710e60f69205,24,Female,31,no,twoColorsObj,#00FF00,#FFFF00,#00caff,80,4,Blue     ,0.26,0.26,0.26,0.24,0.26,0.26
5710ee9e58646,25,Female,32,yes,twoColorsObj,#00FF00,#FFFF00,#0080FF,133,4,Sky-Blue ,0.34,0.34,0.34,0.32,0.34,0.34
57110028bc74b,48,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#91c01d,134,2,NA       ,0.12,0.12,0.09,0.06,0.11,0.09
571103343658b,20,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#00acff,61,3,Cyan     ,0.29,0.29,0.29,0.27,0.29,0.29
57112a657ac25,20,Female,24,no,twoColorsObj,#00FF00,#FFFF00,#aeff00,133,2,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
57112b9e10661,64,Female,34,no,twoColorsObj,#00FF00,#FFFF00,#8080FF,43,2,NA       ,0.32,0.32,0.31,0.29,0.32,0.31
57112d8509632,45,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#c9ab00,400,1,NA       ,0.17,0.17,0.14,0.1,0.16,0.14
57112da850667,22,Female,47,no,twoColorsObj,#00FF00,#FFFF00,#aeff00,146,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
57112da850667,22,Female,47,no,twoColorsObj,#00FF00,#FFFF00,#B1FF00,200,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
57112ebc85ba1,18,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#91c01d,189,2,NA       ,0.12,0.12,0.09,0.06,0.11,0.09
57112f57403ee,25,Female,14,no,twoColorsObj,#00FF00,#FFFF00,#80FF00,187,5,DK-Green ,0.09,0.09,0.06,0.03,0.08,0.06
571130c5cd6e9,24,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#B1FF00,188,5,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
571130d934bda,22,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#B1FF00,311,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
57113163e6fb1,20,Female,10,no,twoColorsObj,#00FF00,#FFFF00,#B1FF00,97,5,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5711348e42f02,19,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#B1FF00,157,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
571137a34931a,27,Female,25,no,twoColorsObj,#00FF00,#FFFF00,#B1FF00,354,2,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
57113ce1334e0,19,Female,12,no,twoColorsObj,#00FF00,#FFFF00,#00FF80,225,3,NA       ,0.11,0.11,0.1,0.08,0.11,0.1
57113d4d93c81,18,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#00caff,82,4,Blue     ,0.26,0.26,0.26,0.24,0.26,0.26
571154184c9bd,47,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#B1FF00,30,5,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
5711641931da5,20,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#B1FF00,123,4,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
571165992a5c1,67,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#91c01d,165,2,NA       ,0.12,0.12,0.09,0.06,0.11,0.09
5711703bd85fc,18,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#91c01d,100,5,NA       ,0.12,0.12,0.09,0.06,0.11,0.09
5711800f2c5f3,59,Female,31,no,twoColorsObj,#00FF00,#FFFF00,#808000,99,3,NA       ,0.15,0.15,0.12,0.09,0.14,0.12
571183866d73f,48,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#0000FF,86,5,Navy-Blue,0.41,0.41,0.41,0.39,0.42,0.41
5712197fbccd5,24,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#808000,5,2,NA       ,0.15,0.15,0.12,0.09,0.14,0.12
