id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57111b2c36e0c,twoColorsObj,#00FF00,#FFFF00,#FFFFFF,0,5,NA       ,0.21,0.21,0.2,0.17,0.21,0.2
571123dc69a60,twoColorsObj,#00FF00,#FFFF00,#c4ff9e,221,3,NA       ,0.16,0.16,0.13,0.11,0.15,0.14
57113a5534205,twoColorsObj,#00FF00,#FFFF00,#B1FF00,261,3,NA       ,0.11,0.11,0.08,0.05,0.1,0.08
571289ef76e18,twoColorsObj,#00FF00,#FFFF00,#0000FF,85,4,Navy-Blue,0.41,0.41,0.41,0.39,0.42,0.41
57149713464b1,twoColorsObj,#00FF00,#FFFF00,#FFFFFF,0,1,NA       ,0.21,0.21,0.2,0.17,0.21,0.2
