id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710cd99df604,23,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF6755,95,3,NA       ,0.18,0.18,0.08,0.02,0.02,0.03
5710ce6c1308c,23,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF6755,156,4,NA       ,0.18,0.18,0.08,0.02,0.02,0.03
5710d71ff24c3,20,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#ffa6a6,46,5,NA       ,0.25,0.25,0.15,0.08,0.09,0.04
5710e540a9514,52,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#008080,88,1,NA       ,0.35,0.35,0.26,0.18,0.2,0.14
5710e60f69205,24,Female,31,no,twoColorsObj,#FF00FF,#FFFF00,#FF0050,654,3,NA       ,0.15,0.15,0.06,0.06,0.02,0.06
5710ee55dcd72,23,Female,6,no,twoColorsObj,#FF00FF,#FFFF00,#FF8080,467,2,NA       ,0.21,0.21,0.12,0.05,0.06,0
5710ee9e58646,25,Female,32,yes,twoColorsObj,#FF00FF,#FFFF00,#FF6755,257,3,NA       ,0.18,0.18,0.08,0.02,0.02,0.03
57110028bc74b,48,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF0050,218,2,NA       ,0.15,0.15,0.06,0.06,0.02,0.06
571103343658b,20,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#ff007f,308,2,NA       ,0.19,0.19,0.11,0.08,0.06,0.05
57112a657ac25,20,Female,24,no,twoColorsObj,#FF00FF,#FFFF00,#FF0050,31,2,NA       ,0.15,0.15,0.06,0.06,0.02,0.06
57112b9e10661,64,Female,34,no,twoColorsObj,#FF00FF,#FFFF00,#8000FF,224,2,NA       ,0.42,0.42,0.34,0.29,0.29,0.24
57112d8509632,45,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#c9ab00,36,1,NA       ,0.23,0.23,0.13,0.06,0.1,0.08
57112da850667,22,Female,47,no,twoColorsObj,#FF00FF,#FFFF00,#FF9F00,2,2,NA       ,0.19,0.19,0.1,0.03,0.06,0.06
57112da850667,22,Female,47,no,twoColorsObj,#FF00FF,#FFFF00,#FF8000,31,4,NA       ,0.17,0.17,0.07,0.01,0.04,0.06
57112ebc85ba1,18,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF8000,1252,5,NA       ,0.17,0.17,0.07,0.01,0.04,0.06
57112f57403ee,25,Female,14,no,twoColorsObj,#FF00FF,#FFFF00,#FF0000,509,5,NA       ,0.12,0.12,0.03,0.06,0.03,0.09
5711300507308,21,Female,13,no,twoColorsObj,#FF00FF,#FFFF00,#FF8000,38,3,NA       ,0.17,0.17,0.07,0.01,0.04,0.06
571130c5cd6e9,24,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#ff007f,253,4,NA       ,0.19,0.19,0.11,0.08,0.06,0.05
571130d934bda,22,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF9F00,74,4,NA       ,0.19,0.19,0.1,0.03,0.06,0.06
5711348e42f02,19,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF0050,238,3,NA       ,0.15,0.15,0.06,0.06,0.02,0.06
571137a34931a,27,Female,25,no,twoColorsObj,#FF00FF,#FFFF00,#ffa6a6,369,2,NA       ,0.25,0.25,0.15,0.08,0.09,0.04
571137cd27765,18,Female,8,no,twoColorsObj,#FF00FF,#FFFF00,#ff0087,174,1,NA       ,0.2,0.2,0.12,0.08,0.07,0.05
