id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710cbc5f0ea4,23,Male,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF8080,1712,5,NA       ,0.21,0.21,0.12,0.05,0.06,0
5710cc5a7829c,27,Male,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF0050,361,3,NA       ,0.15,0.15,0.06,0.06,0.02,0.06
5710cd99df604,23,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF6755,95,3,NA       ,0.18,0.18,0.08,0.02,0.02,0.03
5710ce6c1308c,23,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF6755,156,4,NA       ,0.18,0.18,0.08,0.02,0.02,0.03
5710cf445718e,25,Male,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF0050,66,3,NA       ,0.15,0.15,0.06,0.06,0.02,0.06
5710d140b7c5a,26,Male,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF8080,307,3,NA       ,0.21,0.21,0.12,0.05,0.06,0
5710d71ff24c3,20,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#ffa6a6,46,5,NA       ,0.25,0.25,0.15,0.08,0.09,0.04
5710d9dcc23f0,21,Male,18,no,twoColorsObj,#FF00FF,#FFFF00,#FF8080,27,2,NA       ,0.21,0.21,0.12,0.05,0.06,0
5710dc0f49c60,22,Male,11,no,twoColorsObj,#FF00FF,#FFFF00,#ffa6a6,480,2,NA       ,0.25,0.25,0.15,0.08,0.09,0.04
5710e60f69205,24,Female,31,no,twoColorsObj,#FF00FF,#FFFF00,#FF0050,654,3,NA       ,0.15,0.15,0.06,0.06,0.02,0.06
5710e9f31cdc4,21,Male,3,no,twoColorsObj,#FF00FF,#FFFF00,#FF0000,958,3,NA       ,0.12,0.12,0.03,0.06,0.03,0.09
