id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57110028bc74b,48,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF0050,218,2,NA       ,0.15,0.15,0.06,0.06,0.02,0.06
57112d8509632,45,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#c9ab00,36,1,NA       ,0.23,0.23,0.13,0.06,0.1,0.08
571154184c9bd,47,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF0080,357,1,NA       ,0.2,0.2,0.11,0.08,0.06,0.05
5711602ded5e3,48,Female,4,no,twoColorsObj,#FF00FF,#FFFF00,#FFFFFF,0,2,NA       ,0.3,0.3,0.2,0.13,0.14,0.09
571183866d73f,48,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF8080,796,4,NA       ,0.21,0.21,0.12,0.05,0.06,0
5711f4ec96b9c,45,Female,6,no,twoColorsObj,#FF00FF,#FFFF00,#FF0080,110,1,NA       ,0.2,0.2,0.11,0.08,0.06,0.05
571290e28820b,43,Female,10,no,twoColorsObj,#FF00FF,#FFFF00,#FF8080,108,2,NA       ,0.21,0.21,0.12,0.05,0.06,0
5712a47f6f8a6,44,Male,12,no,twoColorsObj,#FF00FF,#FFFF00,#00caff,4,2,Blue     ,0.38,0.38,0.28,0.21,0.22,0.17
5713b10383207,40,Male,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF6F00,34,2,NA       ,0.16,0.16,0.06,0.02,0.03,0.06
5714d563c6e52,49,Female,13,no,twoColorsObj,#FF00FF,#FFFF00,#FF6F00,120,2,NA       ,0.16,0.16,0.06,0.02,0.03,0.06
573664e1a4a96,49,Male,18,no,twoColorsObj,#FF00FF,#FFFF00,#FF0000,181,4,NA       ,0.12,0.12,0.03,0.06,0.03,0.09
573c70dabcfe0,49,Male,32,yes,twoColorsObj,#FF00FF,#CBFF00,#9C66C4,216,3,NA       ,0.34,0.34,0.25,0.19,0.19,0.14
5740ad339507d,40,Male,32,yes,twoColorsObj,#FF00FF,#CBFF00,#00FFFF,134,3,NA       ,0.35,0.35,0.26,0.18,0.2,0.14
5740e3f36a945,49,Female,32,yes,twoColorsObj,#FF00FF,#CBFF00,#008788,17,2,Cyan     ,0.36,0.36,0.26,0.18,0.2,0.15
