id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710d28fec2d1,30,Male,32,no,twoColorsObj,#FF00FF,#FFFF00,#c6aeff,513,1,NA       ,0.33,0.33,0.24,0.17,0.18,0.13
5711106ab212a,33,Male,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF8000,458,3,NA       ,0.17,0.17,0.07,0.01,0.04,0.06
57112e1a2bbbb,32,Male,16,no,twoColorsObj,#FF00FF,#FFFF00,#00ffb7,1792,1,NA       ,0.34,0.34,0.24,0.16,0.19,0.13
571153ca15566,32,Male,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF6F00,52,2,NA       ,0.16,0.16,0.06,0.02,0.03,0.06
571252e6d2e70,31,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#ffa100,44,5,NA       ,0.19,0.19,0.1,0.03,0.06,0.06
57153eb9b4bed,35,Female,31,no,twoColorsObj,#FF00FF,#FFFF00,#FF0050,502,4,NA       ,0.15,0.15,0.06,0.06,0.02,0.06
57190633f233f,30,Male,32,no,twoColorsObj,#FF00FF,#FFFF00,#91c01d,220,2,NA       ,0.28,0.28,0.18,0.11,0.15,0.12
5727635041e99,38,Male,5,no,twoColorsObj,#FF00FF,#FFFF00,#8080FF,313,5,NA       ,0.38,0.38,0.3,0.24,0.24,0.19
5727d86840dc8,37,Male,7,no,twoColorsObj,#FF00FF,#FFFF00,#FF0000,515,2,NA       ,0.12,0.12,0.03,0.06,0.03,0.09
573a059da0efd,31,Female,32,yes,twoColorsObj,#FF00FF,#CBFF00,#FFFFFF,0,1,NA       ,0.3,0.3,0.2,0.13,0.14,0.09
573c783748e8b,37,Female,32,yes,twoColorsObj,#FF00FF,#CBFF00,#008788,42,3,Cyan     ,0.36,0.36,0.26,0.18,0.2,0.15
5740a8b59d448,31,Female,32,yes,twoColorsObj,#FF00FF,#CBFF00,#E8A362,889,3,NA       ,0.22,0.22,0.12,0.04,0.08,0.04
5740b686127bb,32,Male,32,yes,twoColorsObj,#FF00FF,#CBFF00,#E8A362,792,2,NA       ,0.22,0.22,0.12,0.04,0.08,0.04
5745b5cbe3caa,34,Female,32,no,twoColorsObj,#FF00FF,#FFFF00,#FF8000,1809,1,NA       ,0.17,0.17,0.07,0.01,0.04,0.06
574859b8f3379,30,Male,32,yes,twoColorsObj,#FF00FF,#CBFF00,#AE004F,719,2,NA       ,0.18,0.18,0.1,0.07,0.05,0.05
