id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,page_time,rating,resets,id_question
5739ff85289b2,56,Female,25,yes,twoColorsObj,#00FF00,#FF00FF,#6500FF,5,33,3,0,27
571534076a966,52,Male,9,no,twoColorsObj,#00FF00,#FF00FF,#FF0050,1432,50,3,0,27
57149713464b1,51,Female,32,no,twoColorsObj,#00FF00,#FF00FF,#FFFFFF,0,9,1,0,27
5711800f2c5f3,59,Female,31,no,twoColorsObj,#00FF00,#FFFF00,#808000,99,40,3,0,28
571289ef76e18,55,Female,31,no,twoColorsObj,#00FF00,#FFFF00,#0000FF,85,23,4,0,28
5739ff85289b2,56,Female,25,yes,twoColorsObj,#00FF00,#CBFF00,#00FF77,4,14,2,0,28
5710e540a9514,52,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#80FF00,201,26,4,0,28
5716e9900f6ea,58,Female,31,no,twoColorsObj,#00FF00,#FFFF00,#91c01d,338,30,3,0,28
57363b3954a26,55,Male,16,no,twoColorsObj,#00FF00,#FFFF00,#80FF00,139,26,3,0,28
57149713464b1,51,Female,32,no,twoColorsObj,#00FF00,#FFFF00,#FFFFFF,0,1,1,0,28
5739ff85289b2,56,Female,25,yes,twoColorsObj,#0000FF,#00FFFF,#9700FF,11,30,2,0,29
5711800f2c5f3,59,Female,31,no,twoColorsObj,#0000FF,#00FFFF,#008080,109,68,4,0,29
571163013744e,53,Female,13,no,twoColorsObj,#0000FF,#00FFFF,#00caff,23,19,2,0,29
5716e9900f6ea,58,Female,31,no,twoColorsObj,#0000FF,#00FFFF,#00acff,232,92,3,0,29
57363b3954a26,55,Male,16,no,twoColorsObj,#0000FF,#00FFFF,#00caff,230,29,1,0,29
571289ef76e18,55,Female,31,no,twoColorsObj,#0000FF,#00FFFF,#B000FF,103,161,5,0,29
5710e540a9514,52,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#80FF00,147,13,4,0,29
57142079d871e,51,Male,8,no,twoColorsObj,#0000FF,#00FFFF,#8080FF,96,7,3,0,29
57149713464b1,51,Female,32,no,twoColorsObj,#0000FF,#00FFFF,#FFFFFF,0,1,1,0,29
57149713464b1,51,Female,32,no,twoColorsObj,#0000FF,#FF00FF,#FFFFFF,0,47,1,2,30
571289ef76e18,55,Female,31,no,twoColorsObj,#0000FF,#FF00FF,#B000FF,319,58,3,0,30
5711800f2c5f3,59,Female,31,no,twoColorsObj,#0000FF,#FF00FF,#8000FF,214,63,3,0,30
5710e540a9514,52,Female,32,no,twoColorsObj,#0000FF,#FF00FF,#800080,200,17,1,0,30
