id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710cc5a7829c,twoColorsObj,#00FFFF,#FFFF00,#c9ab00,51,5,NA       ,0.19,0.19,0.14,0.11,0.13,0.09
5710cd99df604,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,150,2,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5710cd9d571f2,twoColorsObj,#00FFFF,#FFFF00,#008080,220,1,NA       ,0.22,0.22,0.11,0.07,0.15,0.12
5710ce6c1308c,twoColorsObj,#00FFFF,#FFFF00,#00ffb7,202,4,NA       ,0.17,0.17,0.06,0.01,0.09,0.05
5710cf445718e,twoColorsObj,#00FFFF,#FFFF00,#00FF00,154,3,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
5710d140b7c5a,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,130,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5710d28fec2d1,twoColorsObj,#00FFFF,#FFFF00,#008080,34,1,NA       ,0.22,0.22,0.11,0.07,0.15,0.12
5710d71ff24c3,twoColorsObj,#00FFFF,#FFFF00,#00ffb7,105,4,NA       ,0.17,0.17,0.06,0.01,0.09,0.05
5710d8d6aecd6,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,64,5,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5710dc0f49c60,twoColorsObj,#00FFFF,#FFFF00,#c4ff9e,230,3,NA       ,0.17,0.17,0.09,0.04,0.09,0.04
5710e540a9514,twoColorsObj,#00FFFF,#FFFF00,#80FF00,149,3,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
5710e60f69205,twoColorsObj,#00FFFF,#FFFF00,#B1FF00,85,4,NA       ,0.14,0.14,0.1,0.09,0.07,0.05
5710ee3fd83e6,twoColorsObj,#00FFFF,#FFFF00,#91c01d,1,2,NA       ,0.14,0.14,0.1,0.09,0.08,0.05
5710ffa5dd7be,twoColorsObj,#00FFFF,#FFFF00,#B1FF00,204,5,NA       ,0.14,0.14,0.1,0.09,0.07,0.05
57110028bc74b,twoColorsObj,#00FFFF,#FFFF00,#00FF80,243,5,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
571103343658b,twoColorsObj,#00FFFF,#FFFF00,#91c01d,131,5,NA       ,0.14,0.14,0.1,0.09,0.08,0.05
5711106ab212a,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,127,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
57111f6c42412,twoColorsObj,#00FFFF,#FFFF00,#80FF00,148,5,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
571128aba60e2,twoColorsObj,#00FFFF,#FFFF00,#00FF00,454,5,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
57112a657ac25,twoColorsObj,#00FFFF,#FFFF00,#00caff,57,2,Blue     ,0.27,0.27,0.16,0.12,0.19,0.16
57112b9e10661,twoColorsObj,#00FFFF,#FFFF00,#00FF00,158,2,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
57112d73dfafe,twoColorsObj,#00FFFF,#FFFF00,#80FF00,256,4,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
57112d8509632,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,125,4,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
57112da850667,twoColorsObj,#00FFFF,#FFFF00,#aeff00,82,3,NA       ,0.13,0.13,0.09,0.09,0.07,0.05
57112da850667,twoColorsObj,#00FFFF,#FFFF00,#B1FF00,119,5,NA       ,0.14,0.14,0.1,0.09,0.07,0.05
57112e639a100,twoColorsObj,#00FFFF,#FFFF00,#00FF00,20,4,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
57112ebc85ba1,twoColorsObj,#00FFFF,#FFFF00,#80FF00,109,5,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
57112edad4a17,twoColorsObj,#00FFFF,#FFFF00,#00FF00,282,5,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
57112efa50be6,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,392,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
57112f7103d57,twoColorsObj,#00FFFF,#FFFF00,#00FF00,228,5,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
571130c5cd6e9,twoColorsObj,#00FFFF,#FFFF00,#00FF80,142,5,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
571130d934bda,twoColorsObj,#00FFFF,#FFFF00,#00FF00,177,5,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
5711348e42f02,twoColorsObj,#00FFFF,#FFFF00,#00FF80,215,4,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
571137a34931a,twoColorsObj,#00FFFF,#FFFF00,#00ffb7,617,2,NA       ,0.17,0.17,0.06,0.01,0.09,0.05
5711389736065,twoColorsObj,#00FFFF,#FFFF00,#aeff00,142,3,NA       ,0.13,0.13,0.09,0.09,0.07,0.05
57113b9642c48,twoColorsObj,#00FFFF,#FFFF00,#aeff00,131,5,NA       ,0.13,0.13,0.09,0.09,0.07,0.05
57113ce1334e0,twoColorsObj,#00FFFF,#FFFF00,#00FF00,432,4,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
57113d4d93c81,twoColorsObj,#00FFFF,#FFFF00,#B1FF00,142,4,NA       ,0.14,0.14,0.1,0.09,0.07,0.05
57113d9cc42b5,twoColorsObj,#00FFFF,#FFFF00,#FFFFFF,0,3,NA       ,0.23,0.23,0.12,0.07,0.15,0.1
57113de4aed1a,twoColorsObj,#00FFFF,#FFFF00,#00FF80,127,2,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
57113e6176346,twoColorsObj,#00FFFF,#FFFF00,#aeff00,151,4,NA       ,0.13,0.13,0.09,0.09,0.07,0.05
57114ae35c9ec,twoColorsObj,#00FFFF,#FFFF00,#80FF00,148,3,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
571153ca15566,twoColorsObj,#00FFFF,#FFFF00,#D7A700,6,3,NA       ,0.21,0.21,0.15,0.12,0.14,0.1
571154184c9bd,twoColorsObj,#00FFFF,#FFFF00,#c9ab00,1,1,NA       ,0.19,0.19,0.14,0.11,0.13,0.09
5711613cca97d,twoColorsObj,#00FFFF,#FFFF00,#ff0087,204,5,NA       ,0.31,0.31,0.22,0.17,0.23,0.18
5711641931da5,twoColorsObj,#00FFFF,#FFFF00,#6effa3,294,4,NA       ,0.16,0.16,0.06,0.01,0.08,0.03
571165992a5c1,twoColorsObj,#00FFFF,#FFFF00,#c9ab00,51,3,NA       ,0.19,0.19,0.14,0.11,0.13,0.09
57116b9b879bf,twoColorsObj,#00FFFF,#FFFF00,#00FF80,125,3,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
5711703bd85fc,twoColorsObj,#00FFFF,#FFFF00,#FF0050,2,1,NA       ,0.31,0.31,0.24,0.19,0.24,0.19
5711800f2c5f3,twoColorsObj,#00FFFF,#FFFF00,#00FF80,320,3,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
571183866d73f,twoColorsObj,#00FFFF,#FFFF00,#aeff00,210,5,NA       ,0.13,0.13,0.09,0.09,0.07,0.05
57119224388ef,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,124,5,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5711ace2ee7ed,twoColorsObj,#00FFFF,#FFFF00,#80FF00,140,5,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
5711cbde51bb0,twoColorsObj,#00FFFF,#FFFF00,#00ffb7,174,3,NA       ,0.17,0.17,0.06,0.01,0.09,0.05
5711f4ec96b9c,twoColorsObj,#00FFFF,#FFFF00,#008080,25,1,NA       ,0.22,0.22,0.11,0.07,0.15,0.12
571214121717c,twoColorsObj,#00FFFF,#FFFF00,#00ffb7,149,1,NA       ,0.17,0.17,0.06,0.01,0.09,0.05
5712197fbccd5,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,82,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
57121e2a63601,twoColorsObj,#00FFFF,#FFFF00,#91c01d,109,3,NA       ,0.14,0.14,0.1,0.09,0.08,0.05
57123bec83e8e,twoColorsObj,#00FFFF,#FFFF00,#80FF00,164,3,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
57123e4050550,twoColorsObj,#00FFFF,#FFFF00,#00ffb7,149,3,NA       ,0.17,0.17,0.06,0.01,0.09,0.05
571247f66fb51,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,669,2,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
571252e6d2e70,twoColorsObj,#00FFFF,#FFFF00,#B1FF00,104,5,NA       ,0.14,0.14,0.1,0.09,0.07,0.05
571260c120253,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,171,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5712649f2fada,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,132,4,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5712787a337a9,twoColorsObj,#00FFFF,#FFFF00,#FFFFFF,0,4,NA       ,0.23,0.23,0.12,0.07,0.15,0.1
57127bcfaafb0,twoColorsObj,#00FFFF,#FFFF00,#91c01d,168,3,NA       ,0.14,0.14,0.1,0.09,0.08,0.05
5712a254e00f7,twoColorsObj,#00FFFF,#FFFF00,#00FF00,157,4,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
5712a47f6f8a6,twoColorsObj,#00FFFF,#FFFF00,#008080,69,2,NA       ,0.22,0.22,0.11,0.07,0.15,0.12
5712bd55a8a13,twoColorsObj,#00FFFF,#FFFF00,#00FF80,172,3,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
5712c2b021f58,twoColorsObj,#00FFFF,#FFFF00,#80FF00,164,5,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
5712c57f97f25,twoColorsObj,#00FFFF,#FFFF00,#6effa3,184,3,NA       ,0.16,0.16,0.06,0.01,0.08,0.03
5712d16eb8094,twoColorsObj,#00FFFF,#FFFF00,#00FF00,788,5,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
5713b10383207,twoColorsObj,#00FFFF,#FFFF00,#00FF80,164,4,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
5713b961c216a,twoColorsObj,#00FFFF,#FFFF00,#FFFFFF,0,3,NA       ,0.23,0.23,0.12,0.07,0.15,0.1
5713fc80c942a,twoColorsObj,#00FFFF,#FFFF00,#00FF00,176,4,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
571410751e7b0,twoColorsObj,#00FFFF,#FFFF00,#c4ff9e,246,1,NA       ,0.17,0.17,0.09,0.04,0.09,0.04
5714d563c6e52,twoColorsObj,#00FFFF,#FFFF00,#c4ff9e,81,3,NA       ,0.17,0.17,0.09,0.04,0.09,0.04
57153eb9b4bed,twoColorsObj,#00FFFF,#FFFF00,#80FF00,110,5,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
5715f69931d4c,twoColorsObj,#00FFFF,#FFFF00,#80FF00,192,4,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
5716e9900f6ea,twoColorsObj,#00FFFF,#FFFF00,#80FF00,216,3,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
57190633f233f,twoColorsObj,#00FFFF,#FFFF00,#80FF00,63,4,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
572106a31c230,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,451,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
57277ba3c5a5c,twoColorsObj,#00FFFF,#FFFF00,#80FF00,136,4,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
572baa7f9493c,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,164,3,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5734918f46823,twoColorsObj,#00FFFF,#FFFF00,#91c01d,420,2,NA       ,0.14,0.14,0.1,0.09,0.08,0.05
5734aa4c927a8,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,1302,4,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5734d89183dab,twoColorsObj,#00FFFF,#FFFF00,#80FF00,92,4,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
5735d3455a84c,twoColorsObj,#00FFFF,#FFFF00,#aeff00,103,5,NA       ,0.13,0.13,0.09,0.09,0.07,0.05
5736048bb110b,twoColorsObj,#00FFFF,#FFFF00,#aeff00,91,5,NA       ,0.13,0.13,0.09,0.09,0.07,0.05
573607add000c,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,179,5,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
