id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710cd99df604,23,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,150,2,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5710ce6c1308c,23,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#00ffb7,202,4,NA       ,0.17,0.17,0.06,0.01,0.09,0.05
5710d71ff24c3,20,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#00ffb7,105,4,NA       ,0.17,0.17,0.06,0.01,0.09,0.05
5710d8d6aecd6,23,Female,7,no,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,64,5,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
5710e540a9514,52,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#80FF00,149,3,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
5710e60f69205,24,Female,31,no,twoColorsObj,#00FFFF,#FFFF00,#B1FF00,85,4,NA       ,0.14,0.14,0.1,0.09,0.07,0.05
5710ee9e58646,25,Female,32,yes,twoColorsObj,#00FFFF,#FFFF00,#80FF00,183,3,DK-Green ,0.11,0.11,0.08,0.09,0.05,0.05
57110028bc74b,48,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#00FF80,243,5,NA       ,0.12,0.12,0.04,0.04,0.04,0.02
571103343658b,20,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#91c01d,131,5,NA       ,0.14,0.14,0.1,0.09,0.08,0.05
571128aba60e2,22,Female,5,no,twoColorsObj,#00FFFF,#FFFF00,#00FF00,454,5,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
57112a657ac25,20,Female,24,no,twoColorsObj,#00FFFF,#FFFF00,#00caff,57,2,Blue     ,0.27,0.27,0.16,0.12,0.19,0.16
57112b9e10661,64,Female,34,no,twoColorsObj,#00FFFF,#FFFF00,#00FF00,158,2,Yellow   ,0.09,0.09,0.07,0.1,0.04,0.06
57112d8509632,45,Female,32,no,twoColorsObj,#00FFFF,#FFFF00,#46ff9c,125,4,NA       ,0.15,0.15,0.05,0.02,0.07,0.03
57112da850667,22,Female,47,no,twoColorsObj,#00FFFF,#FFFF00,#B1FF00,119,5,NA       ,0.14,0.14,0.1,0.09,0.07,0.05
