id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
571130c5cd6e9,twoColorsObj,#00FF00,#00FFFF,#46ff9c,125,5,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
571130d934bda,twoColorsObj,#00FF00,#00FFFF,#00FF80,906,2,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
5711348e42f02,twoColorsObj,#00FF00,#00FFFF,#6effa3,143,4,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
571137a34931a,twoColorsObj,#00FF00,#00FFFF,#B000FF,233,2,NA       ,0.27,0.27,0.24,0.16,0.3,0.27
571137cd27765,twoColorsObj,#00FF00,#00FFFF,#00ffb7,265,1,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
5711389736065,twoColorsObj,#00FF00,#00FFFF,#00ffb7,325,3,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
57113d4d93c81,twoColorsObj,#00FF00,#00FFFF,#00ffb7,293,3,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
57113d9cc42b5,twoColorsObj,#00FF00,#00FFFF,#FF0050,55,4,NA       ,0.26,0.26,0.25,0.24,0.27,0.26
57113de4aed1a,twoColorsObj,#00FF00,#00FFFF,#FF9F00,453,2,NA       ,0.2,0.2,0.19,0.21,0.2,0.19
57113e3362c9f,twoColorsObj,#00FF00,#00FFFF,#FB0080,224,1,NA       ,0.25,0.25,0.23,0.21,0.26,0.24
57113e6176346,twoColorsObj,#00FF00,#00FFFF,#00FF80,96,2,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
57114ae35c9ec,twoColorsObj,#00FF00,#00FFFF,#6effa3,290,3,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
57114d8a4c057,twoColorsObj,#00FF00,#00FFFF,#c9ab00,283,2,NA       ,0.16,0.16,0.16,0.19,0.17,0.16
571153ca15566,twoColorsObj,#00FF00,#00FFFF,#B1FF00,209,3,NA       ,0.11,0.11,0.12,0.17,0.11,0.11
571153e3025f9,twoColorsObj,#00FF00,#00FFFF,#46ff9c,180,3,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
571154184c9bd,twoColorsObj,#00FF00,#00FFFF,#c9b2a2,20,1,NA       ,0.15,0.15,0.13,0.12,0.17,0.14
5711641931da5,twoColorsObj,#00FF00,#00FFFF,#46ff9c,135,3,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
571165992a5c1,twoColorsObj,#00FF00,#00FFFF,#c9ab00,36,3,NA       ,0.16,0.16,0.16,0.19,0.17,0.16
57116853496b5,twoColorsObj,#00FF00,#00FFFF,#6effa3,333,2,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
57116b9b879bf,twoColorsObj,#00FF00,#00FFFF,#46ff9c,185,3,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
5711703bd85fc,twoColorsObj,#00FF00,#00FFFF,#00acff,5,2,Cyan     ,0.2,0.2,0.17,0.09,0.23,0.2
571171d59aaee,twoColorsObj,#00FF00,#00FFFF,#6effa3,130,1,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
57117b1840694,twoColorsObj,#00FF00,#00FFFF,#91c01d,142,3,NA       ,0.12,0.12,0.12,0.17,0.12,0.11
5711800f2c5f3,twoColorsObj,#00FF00,#00FFFF,#91c01d,327,2,NA       ,0.12,0.12,0.12,0.17,0.12,0.11
571183866d73f,twoColorsObj,#00FF00,#00FFFF,#00ffb7,178,5,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
57119224388ef,twoColorsObj,#00FF00,#00FFFF,#aeff00,112,5,NA       ,0.11,0.11,0.12,0.17,0.11,0.11
5711ace2ee7ed,twoColorsObj,#00FF00,#00FFFF,#6effa3,272,4,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
5711cbde51bb0,twoColorsObj,#00FF00,#00FFFF,#00ffb7,136,4,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
571214121717c,twoColorsObj,#00FF00,#00FFFF,#91c01d,160,1,NA       ,0.12,0.12,0.12,0.17,0.12,0.11
57121540dbb98,twoColorsObj,#00FF00,#00FFFF,#00FF80,415,4,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
5712197fbccd5,twoColorsObj,#00FF00,#00FFFF,#D7A700,15,2,NA       ,0.17,0.17,0.17,0.2,0.18,0.17
57121e2a63601,twoColorsObj,#00FF00,#00FFFF,#c9ab00,406,2,NA       ,0.16,0.16,0.16,0.19,0.17,0.16
57122f7e5768f,twoColorsObj,#00FF00,#00FFFF,#8000FF,388,2,NA       ,0.29,0.29,0.26,0.18,0.32,0.29
57123bec83e8e,twoColorsObj,#00FF00,#00FFFF,#8080FF,1,4,NA       ,0.23,0.23,0.2,0.12,0.26,0.23
57123e4050550,twoColorsObj,#00FF00,#00FFFF,#00ffb7,234,3,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
571247f66fb51,twoColorsObj,#00FF00,#00FFFF,#6effa3,212,4,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
571252e6d2e70,twoColorsObj,#00FF00,#00FFFF,#6effa3,305,3,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
571260c120253,twoColorsObj,#00FF00,#00FFFF,#c4ff9e,241,2,NA       ,0.11,0.11,0.1,0.12,0.12,0.1
57127bcfaafb0,twoColorsObj,#00FF00,#00FFFF,#B1FF00,209,4,NA       ,0.11,0.11,0.12,0.17,0.11,0.11
571290e28820b,twoColorsObj,#00FF00,#00FFFF,#00caff,78,2,Blue     ,0.17,0.17,0.14,0.06,0.2,0.17
5712a254e00f7,twoColorsObj,#00FF00,#00FFFF,#00FF00,219,3,Yellow   ,0.08,0.08,0.1,0.17,0.07,0.08
5712bd55a8a13,twoColorsObj,#00FF00,#00FFFF,#46ff9c,160,3,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
5712c2b021f58,twoColorsObj,#00FF00,#00FFFF,#0080FF,112,4,Sky-Blue ,0.25,0.25,0.21,0.13,0.28,0.25
5712c57f97f25,twoColorsObj,#00FF00,#00FFFF,#008080,443,2,NA       ,0.13,0.13,0.09,0.04,0.16,0.13
5712d16eb8094,twoColorsObj,#00FF00,#00FFFF,#8000FF,832,3,NA       ,0.29,0.29,0.26,0.18,0.32,0.29
5713923c1bbc7,twoColorsObj,#00FF00,#00FFFF,#7f00ff,117,3,NA       ,0.29,0.29,0.26,0.18,0.32,0.29
5713acb331c3c,twoColorsObj,#00FF00,#00FFFF,#ffa6a6,1,1,NA       ,0.18,0.18,0.16,0.14,0.2,0.17
5713b10383207,twoColorsObj,#00FF00,#00FFFF,#FFFF00,39,4,NA       ,0.14,0.14,0.15,0.18,0.15,0.14
5713b961c216a,twoColorsObj,#00FF00,#00FFFF,#00ffb7,359,1,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
5713fc80c942a,twoColorsObj,#00FF00,#00FFFF,#00ffb7,119,5,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
571410751e7b0,twoColorsObj,#00FF00,#00FFFF,#FF9F00,215,2,NA       ,0.2,0.2,0.19,0.21,0.2,0.19
5714c6c26c2f6,twoColorsObj,#00FF00,#00FFFF,#80FF00,351,4,DK-Green ,0.09,0.09,0.11,0.17,0.09,0.09
5714d563c6e52,twoColorsObj,#00FF00,#00FFFF,#c9ab00,236,2,NA       ,0.16,0.16,0.16,0.19,0.17,0.16
571534076a966,twoColorsObj,#00FF00,#00FFFF,#00FF00,139,3,Yellow   ,0.08,0.08,0.1,0.17,0.07,0.08
57153d9a56ce0,twoColorsObj,#00FF00,#00FFFF,#008080,123,1,NA       ,0.13,0.13,0.09,0.04,0.16,0.13
57153eb9b4bed,twoColorsObj,#00FF00,#00FFFF,#aeff00,77,3,NA       ,0.11,0.11,0.12,0.17,0.11,0.11
5715f69931d4c,twoColorsObj,#00FF00,#00FFFF,#B1FF00,186,4,NA       ,0.11,0.11,0.12,0.17,0.11,0.11
5716d167b95e4,twoColorsObj,#00FF00,#00FFFF,#FFFF00,257,5,NA       ,0.14,0.14,0.15,0.18,0.15,0.14
57190633f233f,twoColorsObj,#00FF00,#00FFFF,#00FF80,240,3,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
572baa7f9493c,twoColorsObj,#00FF00,#00FFFF,#808000,11,3,NA       ,0.14,0.14,0.15,0.18,0.15,0.14
5734918f46823,twoColorsObj,#00FF00,#00FFFF,#46ff9c,152,2,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
5734aa4c927a8,twoColorsObj,#00FF00,#00FFFF,#6effa3,172,4,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
5734b3efd45eb,twoColorsObj,#00FF00,#00FFFF,#00ffb7,222,4,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
5734d89183dab,twoColorsObj,#00FF00,#00FFFF,#46ff9c,120,4,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
5735d3455a84c,twoColorsObj,#00FF00,#00FFFF,#46ff9c,265,4,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
5736048bb110b,twoColorsObj,#00FF00,#00FFFF,#FFFF00,126,4,NA       ,0.14,0.14,0.15,0.18,0.15,0.14
573634984323e,twoColorsObj,#00FF00,#00FFFF,#46ff9c,613,4,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
57363b3954a26,twoColorsObj,#00FF00,#00FFFF,#46ff9c,123,3,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
573664e1a4a96,twoColorsObj,#00FF00,#00FFFF,#00ffb7,68,2,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
57366c199283c,twoColorsObj,#00FF00,#00FFFF,#808000,316,2,NA       ,0.14,0.14,0.15,0.18,0.15,0.14
5738cf3d97a58,twoColorsObj,#00FF00,#00FFFF,#00FF80,850,3,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
574185703370e,twoColorsObj,#00FF00,#00FFFF,#008080,310,5,NA       ,0.13,0.13,0.09,0.04,0.16,0.13
57427cf6bad0c,twoColorsObj,#00FF00,#00FFFF,#0080FF,5,3,Sky-Blue ,0.25,0.25,0.21,0.13,0.28,0.25
574297edae49c,twoColorsObj,#00FF00,#00FFFF,#00ffb7,164,2,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
574511e99b6d9,twoColorsObj,#00FF00,#00FFFF,#6effa3,114,4,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
57451c3b38192,twoColorsObj,#00FF00,#00FFFF,#00ffb7,137,5,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
5745350dc1e22,twoColorsObj,#00FF00,#00FFFF,#46ff9c,156,3,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
5745500f6e643,twoColorsObj,#00FF00,#00FFFF,#00FF80,105,2,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
57459c393bbd0,twoColorsObj,#00FF00,#00FFFF,#46ff9c,142,4,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
5745b5cbe3caa,twoColorsObj,#00FF00,#00FFFF,#00FF80,868,4,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
5745c1c07cc0c,twoColorsObj,#00FF00,#00FFFF,#00FF80,118,4,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
5745f6f039dc9,twoColorsObj,#00FF00,#00FFFF,#FFFFFF,0,3,NA       ,0.15,0.15,0.12,0.09,0.17,0.14
