id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57110028bc74b,48,Female,32,no,twoColorsObj,#00FF00,#00FFFF,#aeff00,529,5,NA       ,0.11,0.11,0.12,0.17,0.11,0.11
57112d8509632,45,Female,32,no,twoColorsObj,#00FF00,#00FFFF,#008080,38,1,NA       ,0.13,0.13,0.09,0.04,0.16,0.13
57114ae35c9ec,47,Female,11,no,twoColorsObj,#00FF00,#00FFFF,#6effa3,290,3,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
571154184c9bd,47,Female,32,no,twoColorsObj,#00FF00,#00FFFF,#c9b2a2,20,1,NA       ,0.15,0.15,0.13,0.12,0.17,0.14
571183866d73f,48,Female,32,no,twoColorsObj,#00FF00,#00FFFF,#00ffb7,178,5,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
571290e28820b,43,Female,10,no,twoColorsObj,#00FF00,#00FFFF,#00caff,78,2,Blue     ,0.17,0.17,0.14,0.06,0.2,0.17
5713b10383207,40,Male,32,no,twoColorsObj,#00FF00,#00FFFF,#FFFF00,39,4,NA       ,0.14,0.14,0.15,0.18,0.15,0.14
5714d563c6e52,49,Female,13,no,twoColorsObj,#00FF00,#00FFFF,#c9ab00,236,2,NA       ,0.16,0.16,0.16,0.19,0.17,0.16
573664e1a4a96,49,Male,18,no,twoColorsObj,#00FF00,#00FFFF,#00ffb7,68,2,NA       ,0.08,0.08,0.05,0.07,0.1,0.07
573c70dabcfe0,49,Male,32,yes,twoColorsObj,#00FF00,#00FFFF,#008788,62,2,Cyan     ,0.13,0.13,0.09,0.04,0.16,0.13
5740ad339507d,40,Male,32,yes,twoColorsObj,#00FF00,#00FFFF,#008788,14,3,Cyan     ,0.13,0.13,0.09,0.04,0.16,0.13
5740e3f36a945,49,Female,32,yes,twoColorsObj,#00FF00,#00FFFF,#008788,28,1,Cyan     ,0.13,0.13,0.09,0.04,0.16,0.13
