id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710d28fec2d1,30,Male,32,no,twoColorsObj,#00FF00,#00FFFF,#7d93a6,215,1,NA       ,0.15,0.15,0.12,0.07,0.18,0.15
5711106ab212a,33,Male,32,no,twoColorsObj,#00FF00,#00FFFF,#46ff9c,130,4,NA       ,0.07,0.07,0.06,0.1,0.09,0.06
57112e1a2bbbb,32,Male,16,no,twoColorsObj,#00FF00,#00FFFF,#6effa3,701,1,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
571153ca15566,32,Male,32,no,twoColorsObj,#00FF00,#00FFFF,#B1FF00,209,3,NA       ,0.11,0.11,0.12,0.17,0.11,0.11
571252e6d2e70,31,Female,32,no,twoColorsObj,#00FF00,#00FFFF,#6effa3,305,3,NA       ,0.08,0.08,0.07,0.1,0.1,0.08
57153eb9b4bed,35,Female,31,no,twoColorsObj,#00FF00,#00FFFF,#aeff00,77,3,NA       ,0.11,0.11,0.12,0.17,0.11,0.11
57190633f233f,30,Male,32,no,twoColorsObj,#00FF00,#00FFFF,#00FF80,240,3,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
573a059da0efd,31,Female,32,yes,twoColorsObj,#00FF00,#00FFFF,#EFFF00,259,5,NA       ,0.14,0.14,0.14,0.18,0.14,0.13
573c783748e8b,37,Female,32,yes,twoColorsObj,#00FF00,#00FFFF,#00FF6B,59,3,NA       ,0.06,0.06,0.07,0.13,0.07,0.05
5740a8b59d448,31,Female,32,yes,twoColorsObj,#00FF00,#00FFFF,#00A89E,205,3,NA       ,0.12,0.12,0.08,0.04,0.15,0.11
5740b686127bb,32,Male,32,yes,twoColorsObj,#00FF00,#00FFFF,#00B146,70,4,NA       ,0.06,0.06,0.08,0.14,0.06,0.06
5745b5cbe3caa,34,Female,32,no,twoColorsObj,#00FF00,#00FFFF,#00FF80,868,4,NA       ,0.06,0.06,0.06,0.12,0.07,0.05
574859b8f3379,30,Male,32,yes,twoColorsObj,#00FF00,#00FFFF,#008788,23,3,Cyan     ,0.13,0.13,0.09,0.04,0.16,0.13
