id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710cd99df604,23,Female,32,no,twoColorsObj,#00FFFF,#FF00FF,#c9b2a2,452,5,NA       ,0.37,0.37,0.16,0.11,0.21,0.11
5710ce6c1308c,23,Female,32,no,twoColorsObj,#00FFFF,#FF00FF,#c6aeff,438,2,NA       ,0.29,0.29,0.09,0.03,0.13,0.04
5710d71ff24c3,20,Female,32,no,twoColorsObj,#00FFFF,#FF00FF,#5792ff,82,4,Sky-Blue ,0.23,0.23,0.03,0.05,0.08,0.06
5710e540a9514,52,Female,32,no,twoColorsObj,#00FFFF,#FF00FF,#7f00ff,106,4,NA       ,0.16,0.16,0.09,0.1,0.01,0.1
5710e60f69205,24,Female,31,no,twoColorsObj,#00FFFF,#FF00FF,#B000FF,80,4,NA       ,0.2,0.2,0.08,0.07,0.04,0.06
5710ee9e58646,25,Female,32,yes,twoColorsObj,#00FFFF,#FF00FF,#B000FF,379,3,NA       ,0.2,0.2,0.08,0.07,0.04,0.06
57110028bc74b,48,Female,32,no,twoColorsObj,#00FFFF,#FF00FF,#7f00ff,125,3,NA       ,0.16,0.16,0.09,0.1,0.01,0.1
571103343658b,20,Female,32,no,twoColorsObj,#00FFFF,#FF00FF,#c6aeff,92,3,NA       ,0.29,0.29,0.09,0.03,0.13,0.04
57112a657ac25,20,Female,24,no,twoColorsObj,#00FFFF,#FF00FF,#ff0087,222,2,NA       ,0.37,0.37,0.21,0.14,0.22,0.13
57112b9e10661,64,Female,34,no,twoColorsObj,#00FFFF,#FF00FF,#91c01d,153,2,NA       ,0.47,0.47,0.25,0.21,0.31,0.22
57112d8509632,45,Female,32,no,twoColorsObj,#00FFFF,#FF00FF,#5792ff,99,1,Sky-Blue ,0.23,0.23,0.03,0.05,0.08,0.06
57112da850667,22,Female,47,no,twoColorsObj,#00FFFF,#FF00FF,#8080FF,126,4,NA       ,0.22,0.22,0.05,0.05,0.07,0.05
57112da850667,22,Female,47,no,twoColorsObj,#00FFFF,#FF00FF,#ab00ff,105,3,NA       ,0.19,0.19,0.08,0.07,0.04,0.07
57112ebc85ba1,18,Female,32,no,twoColorsObj,#00FFFF,#FF00FF,#c6aeff,99,4,NA       ,0.29,0.29,0.09,0.03,0.13,0.04
