id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C1_name,C2_name,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab,distance_pair1,distance_pair2,distance_pair3,distance_pair4,distance_pair5,distance_pair6,distance_pair7,distance_pair8,distance_pair9,distance_pair10,distance_pair11,distance_pair12,distance_pair13
5710e540a9514,52,Female,32,no,objTwoColors,#00FF00,201,55,159,4,Navy-Blue,Green    ,0.19,0.02,0.12,0.03,0.08,0.09,0.42,0.43,0.35,0.42,0.43,0.62,0.63,0.65,0.63,0.63,0.69,0.69,0.17
5711800f2c5f3,59,Female,31,no,objTwoColors,#00FF00,206,59,115,4,Navy-Blue,Green    ,0.2,0.02,0.14,0.04,0.08,0.09,0.43,0.45,0.39,0.46,0.45,0.65,0.66,0.67,0.66,0.66,0.7,0.71,0.11
571289ef76e18,55,Female,31,no,objTwoColors,#00FF00,53,190,105,5,Green    ,Sky-Blue ,0.54,0.02,0.13,0.02,0.05,0.06,0.47,0.48,0.48,0.48,0.48,0.26,0.26,0.16,0.26,0.26,0.35,0.36,0.82
57149713464b1,51,Female,32,no,objTwoColors,#00FF00,0,0,0,1,Red      ,Red      ,0.67,0.41,0.28,0.29,0.36,0.31,0.69,0.7,0.64,0.68,0.7,0.8,0.81,0.82,0.81,0.81,0.39,0.4,0.83
5716e9900f6ea,58,Female,31,no,objTwoColors,#00FF00,182,59,156,3,Blue     ,Green    ,0.06,0.02,0.07,0.03,0.03,0.04,0.28,0.31,0.25,0.32,0.31,0.5,0.52,0.53,0.52,0.52,0.64,0.65,0.26
5739ff85289b2,56,Female,25,yes,objTwoColors,#00FF00,76,102,15,4,Yellow   ,Green    ,0.35,0.03,0.16,0.06,0.07,0.11,0.21,0.21,0.25,0.22,0.21,0.3,0.3,0.42,0.3,0.3,0.57,0.58,0.66
