id,age,gender,num_answers,in_person,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710d28fec2d1,30,Male,32,no,twoColorsObj,#FF0000,#0000FF,#00FF00,147,1,Yellow   ,0.34,0.34,0.3,0.25,0.34,0.3
5711106ab212a,33,Male,32,no,twoColorsObj,#FF0000,#0000FF,#7f00ff,106,3,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
571153ca15566,32,Male,32,no,twoColorsObj,#FF0000,#0000FF,#8000FF,138,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
571252e6d2e70,31,Female,32,no,twoColorsObj,#FF0000,#0000FF,#8000FF,157,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
57153eb9b4bed,35,Female,31,no,twoColorsObj,#FF0000,#0000FF,#ab00ff,305,5,NA       ,0.1,0.1,0.26,0.21,0.1,0.2
57190633f233f,30,Male,32,no,twoColorsObj,#FF0000,#0000FF,#ca8aaa,299,1,NA       ,0.16,0.16,0.18,0.11,0.15,0.14
5727635041e99,38,Male,5,no,twoColorsObj,#FF0000,#0000FF,#00FF00,283,5,Yellow   ,0.34,0.34,0.3,0.25,0.34,0.3
573607add000c,38,Male,5,no,twoColorsObj,#FF0000,#0000FF,#7f00ff,109,5,NA       ,0.12,0.12,0.3,0.24,0.13,0.23
573a059da0efd,31,Female,32,yes,twoColorsObj,#FF0000,#0000FF,#33E000,104,4,Yellow   ,0.34,0.34,0.29,0.24,0.33,0.29
573c783748e8b,37,Female,32,yes,twoColorsObj,#FF0000,#0000FF,#998077,633,3,NA       ,0.19,0.19,0.18,0.12,0.19,0.16
5740a8b59d448,31,Female,32,yes,twoColorsObj,#FF0000,#0000FF,#9200FF,399,3,NA       ,0.11,0.11,0.28,0.23,0.12,0.22
5740b686127bb,32,Male,32,yes,twoColorsObj,#FF0000,#0000FF,#00FF77,47,4,NA       ,0.3,0.3,0.28,0.22,0.29,0.27
5745b5cbe3caa,34,Female,32,no,twoColorsObj,#FF0000,#0000FF,#800080,888,3,NA       ,0.08,0.08,0.2,0.14,0.08,0.14
574859b8f3379,30,Male,32,yes,twoColorsObj,#FF0000,#0000FF,#9200FF,81,4,NA       ,0.11,0.11,0.28,0.23,0.12,0.22
