id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C1_name,C2_name,distance_expectedC1C2,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
57113a5534205,objTwoColors,#FFFF00,51,59,104,5,Green    ,Green    ,0.37,0.02,0.18,0.03,0.01,0.02
571289ef76e18,objTwoColors,#FFFF00,21,358,102,4,Red      ,Red      ,0.48,0.26,0.11,0.17,0.24,0.2
57149713464b1,objTwoColors,#FFFF00,0,0,0,1,Red      ,Red      ,0.41,0.28,0.14,0.2,0.26,0.24
